insertion_sort,0,0,5
insertion_sort,0,1,3
insertion_sort,0,2,2
insertion_sort,0,3,2
insertion_sort,0,4,2
insertion_sort,100,0,1269
insertion_sort,100,1,1430
insertion_sort,100,2,1260
insertion_sort,100,3,1266
insertion_sort,100,4,1263
insertion_sort,200,0,4980
insertion_sort,200,1,4964
insertion_sort,200,2,4969
insertion_sort,200,3,4983
insertion_sort,200,4,4967
insertion_sort,300,0,11390
insertion_sort,300,1,11328
insertion_sort,300,2,11444
insertion_sort,300,3,11415
insertion_sort,300,4,11409
insertion_sort,400,0,20036
insertion_sort,400,1,19906
insertion_sort,400,2,19972
insertion_sort,400,3,19858
insertion_sort,400,4,20038
insertion_sort,500,0,31777
insertion_sort,500,1,32052
insertion_sort,500,2,31849
insertion_sort,500,3,32125
insertion_sort,500,4,31904
insertion_sort,600,0,45267
insertion_sort,600,1,45610
insertion_sort,600,2,45524
insertion_sort,600,3,45225
insertion_sort,600,4,44994
insertion_sort,700,0,61411
insertion_sort,700,1,61474
insertion_sort,700,2,61339
insertion_sort,700,3,61474
insertion_sort,700,4,61738
insertion_sort,800,0,80308
insertion_sort,800,1,83109
insertion_sort,800,2,80391
insertion_sort,800,3,80345
insertion_sort,800,4,80388
insertion_sort,900,0,101227
insertion_sort,900,1,100359
insertion_sort,900,2,101371
insertion_sort,900,3,101678
insertion_sort,900,4,100773
insertion_sort,1000,0,126382
insertion_sort,1000,1,126835
insertion_sort,1000,2,125996
insertion_sort,1000,3,126025
insertion_sort,1000,4,126495
insertion_sort,1100,0,154600
insertion_sort,1100,1,154599
insertion_sort,1100,2,155176
insertion_sort,1100,3,155711
insertion_sort,1100,4,153646
insertion_sort,1200,0,182701
insertion_sort,1200,1,183274
insertion_sort,1200,2,182844
insertion_sort,1200,3,181340
insertion_sort,1200,4,181358
insertion_sort,1300,0,215295
insertion_sort,1300,1,214815
insertion_sort,1300,2,214272
insertion_sort,1300,3,214917
insertion_sort,1300,4,215776
insertion_sort,1400,0,247921
insertion_sort,1400,1,246011
insertion_sort,1400,2,245662
insertion_sort,1400,3,246431
insertion_sort,1400,4,246373
insertion_sort,1500,0,285095
insertion_sort,1500,1,283931
insertion_sort,1500,2,283030
insertion_sort,1500,3,284956
insertion_sort,1500,4,283162
insertion_sort,1600,0,323412
insertion_sort,1600,1,323433
insertion_sort,1600,2,323927
insertion_sort,1600,3,324159
insertion_sort,1600,4,323030
insertion_sort,1700,0,365199
insertion_sort,1700,1,365635
insertion_sort,1700,2,366650
insertion_sort,1700,3,366428
insertion_sort,1700,4,365994
insertion_sort,1800,0,409118
insertion_sort,1800,1,406649
insertion_sort,1800,2,407412
insertion_sort,1800,3,408911
insertion_sort,1800,4,408478
insertion_sort,1900,0,458281
insertion_sort,1900,1,459874
insertion_sort,1900,2,458987
insertion_sort,1900,3,457340
insertion_sort,1900,4,459446
insertion_sort,2000,0,505387
insertion_sort,2000,1,506768
insertion_sort,2000,2,508714
insertion_sort,2000,3,507324
insertion_sort,2000,4,510261
insertion_sort,2100,0,560064
insertion_sort,2100,1,559235
insertion_sort,2100,2,559905
insertion_sort,2100,3,557702
insertion_sort,2100,4,560766
insertion_sort,2200,0,608991
insertion_sort,2200,1,611268
insertion_sort,2200,2,611583
insertion_sort,2200,3,613875
insertion_sort,2200,4,611712
insertion_sort,2300,0,670160
insertion_sort,2300,1,673375
insertion_sort,2300,2,669789
insertion_sort,2300,3,669973
insertion_sort,2300,4,667098
insertion_sort,2400,0,729369
insertion_sort,2400,1,731415
insertion_sort,2400,2,735799
insertion_sort,2400,3,726745
insertion_sort,2400,4,729258
insertion_sort,2500,0,790754
insertion_sort,2500,1,774113
insertion_sort,2500,2,714282
insertion_sort,2500,3,702951
insertion_sort,2500,4,697799
insertion_sort,2600,0,761171
insertion_sort,2600,1,744025
insertion_sort,2600,2,735883
insertion_sort,2600,3,753390
insertion_sort,2600,4,753363
insertion_sort,2700,0,819830
insertion_sort,2700,1,801020
insertion_sort,2700,2,812433
insertion_sort,2700,3,800991
insertion_sort,2700,4,800124
insertion_sort,2800,0,867208
insertion_sort,2800,1,878306
insertion_sort,2800,2,868078
insertion_sort,2800,3,869169
insertion_sort,2800,4,864151
insertion_sort,2900,0,945482
insertion_sort,2900,1,940162
insertion_sort,2900,2,936665
insertion_sort,2900,3,934718
insertion_sort,2900,4,932126
insertion_sort,3000,0,990868
insertion_sort,3000,1,1004559
insertion_sort,3000,2,994841
insertion_sort,3000,3,1035400
insertion_sort,3000,4,1018433
insertion_sort,3100,0,1078931
insertion_sort,3100,1,1094478
insertion_sort,3100,2,1082083
insertion_sort,3100,3,1046582
insertion_sort,3100,4,1054569
insertion_sort,3200,0,1133364
insertion_sort,3200,1,1138518
insertion_sort,3200,2,1135298
insertion_sort,3200,3,1129297
insertion_sort,3200,4,1151542
insertion_sort,3300,0,1193217
insertion_sort,3300,1,1214063
insertion_sort,3300,2,1220950
insertion_sort,3300,3,1217246
insertion_sort,3300,4,1209465
insertion_sort,3400,0,1291971
insertion_sort,3400,1,1296837
insertion_sort,3400,2,1305983
insertion_sort,3400,3,1300922
insertion_sort,3400,4,1287561
insertion_sort,3500,0,1375169
insertion_sort,3500,1,1356181
insertion_sort,3500,2,1341921
insertion_sort,3500,3,1360934
insertion_sort,3500,4,1367327
insertion_sort,3600,0,1469803
insertion_sort,3600,1,1459913
insertion_sort,3600,2,1444905
insertion_sort,3600,3,1446475
insertion_sort,3600,4,1426771
insertion_sort,3700,0,1514156
insertion_sort,3700,1,1555610
insertion_sort,3700,2,1562247
insertion_sort,3700,3,1563314
insertion_sort,3700,4,1544047
insertion_sort,3800,0,1599297
insertion_sort,3800,1,1581319
insertion_sort,3800,2,1593253
insertion_sort,3800,3,1623569
insertion_sort,3800,4,1612674
insertion_sort,3900,0,1669544
insertion_sort,3900,1,1678272
insertion_sort,3900,2,1696539
insertion_sort,3900,3,1685022
insertion_sort,3900,4,1685914
insertion_sort,4000,0,1826766
insertion_sort,4000,1,1794739
insertion_sort,4000,2,1798516
insertion_sort,4000,3,1757030
insertion_sort,4000,4,1773954
insertion_sort,4100,0,1871807
insertion_sort,4100,1,1900343
insertion_sort,4100,2,1923838
insertion_sort,4100,3,1969355
insertion_sort,4100,4,1909211
insertion_sort,4200,0,1994550
insertion_sort,4200,1,1956628
insertion_sort,4200,2,1979441
insertion_sort,4200,3,1976592
insertion_sort,4200,4,1975283
insertion_sort,4300,0,2084760
insertion_sort,4300,1,2078814
insertion_sort,4300,2,2064025
insertion_sort,4300,3,2052564
insertion_sort,4300,4,2055768
insertion_sort,4400,0,2207011
insertion_sort,4400,1,2158580
insertion_sort,4400,2,2157018
insertion_sort,4400,3,2151707
insertion_sort,4400,4,2147728
insertion_sort,4500,0,2240353
insertion_sort,4500,1,2271946
insertion_sort,4500,2,2278598
insertion_sort,4500,3,2262729
insertion_sort,4500,4,2333600
insertion_sort,4600,0,2366635
insertion_sort,4600,1,2418771
insertion_sort,4600,2,2367173
insertion_sort,4600,3,2361824
insertion_sort,4600,4,2364316
insertion_sort,4700,0,2464410
insertion_sort,4700,1,2442377
insertion_sort,4700,2,2480090
insertion_sort,4700,3,2452740
insertion_sort,4700,4,2499529
insertion_sort,4800,0,2619111
insertion_sort,4800,1,2654375
insertion_sort,4800,2,2631565
insertion_sort,4800,3,2567491
insertion_sort,4800,4,2564797
insertion_sort,4900,0,2704946
insertion_sort,4900,1,2689306
insertion_sort,4900,2,2674319
insertion_sort,4900,3,2668851
insertion_sort,4900,4,2686936
merge_sort,0,0,24
merge_sort,0,1,3
merge_sort,0,2,2
merge_sort,0,3,2
merge_sort,0,4,2
merge_sort,100,0,285
merge_sort,100,1,229
merge_sort,100,2,236
merge_sort,100,3,241
merge_sort,100,4,254
merge_sort,200,0,543
merge_sort,200,1,519
merge_sort,200,2,690
merge_sort,200,3,510
merge_sort,200,4,584
merge_sort,300,0,936
merge_sort,300,1,888
merge_sort,300,2,919
merge_sort,300,3,927
merge_sort,300,4,916
merge_sort,400,0,1263
merge_sort,400,1,1283
merge_sort,400,2,1365
merge_sort,400,3,1256
merge_sort,400,4,1263
merge_sort,500,0,1745
merge_sort,500,1,1761
merge_sort,500,2,1699
merge_sort,500,3,1801
merge_sort,500,4,1653
merge_sort,600,0,2203
merge_sort,600,1,2204
merge_sort,600,2,2033
merge_sort,600,3,2190
merge_sort,600,4,2066
merge_sort,700,0,2800
merge_sort,700,1,2577
merge_sort,700,2,2689
merge_sort,700,3,2596
merge_sort,700,4,2613
merge_sort,800,0,2885
merge_sort,800,1,2921
merge_sort,800,2,2968
merge_sort,800,3,2910
merge_sort,800,4,2968
merge_sort,900,0,3699
merge_sort,900,1,3832
merge_sort,900,2,4008
merge_sort,900,3,3894
merge_sort,900,4,3852
merge_sort,1000,0,4785
merge_sort,1000,1,4719
merge_sort,1000,2,4738
merge_sort,1000,3,4725
merge_sort,1000,4,4869
merge_sort,1100,0,5326
merge_sort,1100,1,5334
merge_sort,1100,2,5422
merge_sort,1100,3,5524
merge_sort,1100,4,5386
merge_sort,1200,0,6626
merge_sort,1200,1,6483
merge_sort,1200,2,6327
merge_sort,1200,3,6361
merge_sort,1200,4,6103
merge_sort,1300,0,6487
merge_sort,1300,1,6482
merge_sort,1300,2,6574
merge_sort,1300,3,7322
merge_sort,1300,4,6615
merge_sort,1400,0,7467
merge_sort,1400,1,7104
merge_sort,1400,2,7322
merge_sort,1400,3,7366
merge_sort,1400,4,7298
merge_sort,1500,0,8725
merge_sort,1500,1,8273
merge_sort,1500,2,8203
merge_sort,1500,3,8399
merge_sort,1500,4,9240
merge_sort,1600,0,9481
merge_sort,1600,1,9358
merge_sort,1600,2,9460
merge_sort,1600,3,10022
merge_sort,1600,4,9492
merge_sort,1700,0,10584
merge_sort,1700,1,10862
merge_sort,1700,2,10443
merge_sort,1700,3,10489
merge_sort,1700,4,10514
merge_sort,1800,0,11123
merge_sort,1800,1,10650
merge_sort,1800,2,10569
merge_sort,1800,3,10758
merge_sort,1800,4,10955
merge_sort,1900,0,12381
merge_sort,1900,1,12848
merge_sort,1900,2,12272
merge_sort,1900,3,11747
merge_sort,1900,4,11782
merge_sort,2000,0,13197
merge_sort,2000,1,13569
merge_sort,2000,2,13597
merge_sort,2000,3,14126
merge_sort,2000,4,13936
merge_sort,2100,0,15665
merge_sort,2100,1,15230
merge_sort,2100,2,15333
merge_sort,2100,3,15896
merge_sort,2100,4,14511
merge_sort,2200,0,15785
merge_sort,2200,1,15709
merge_sort,2200,2,15680
merge_sort,2200,3,15073
merge_sort,2200,4,14678
merge_sort,2300,0,16533
merge_sort,2300,1,17359
merge_sort,2300,2,17278
merge_sort,2300,3,17894
merge_sort,2300,4,16877
merge_sort,2400,0,18465
merge_sort,2400,1,18529
merge_sort,2400,2,19132
merge_sort,2400,3,18917
merge_sort,2400,4,18180
merge_sort,2500,0,20416
merge_sort,2500,1,20801
merge_sort,2500,2,20121
merge_sort,2500,3,19340
merge_sort,2500,4,19150
merge_sort,2600,0,23333
merge_sort,2600,1,19996
merge_sort,2600,2,19042
merge_sort,2600,3,19902
merge_sort,2600,4,19844
merge_sort,2700,0,23002
merge_sort,2700,1,23568
merge_sort,2700,2,23661
merge_sort,2700,3,23446
merge_sort,2700,4,23361
merge_sort,2800,0,24349
merge_sort,2800,1,24623
merge_sort,2800,2,24722
merge_sort,2800,3,24569
merge_sort,2800,4,23708
merge_sort,2900,0,26083
merge_sort,2900,1,26080
merge_sort,2900,2,26623
merge_sort,2900,3,26561
merge_sort,2900,4,25657
merge_sort,3000,0,26427
merge_sort,3000,1,27432
merge_sort,3000,2,25790
merge_sort,3000,3,26986
merge_sort,3000,4,27561
merge_sort,3100,0,30092
merge_sort,3100,1,30387
merge_sort,3100,2,28928
merge_sort,3100,3,27655
merge_sort,3100,4,28876
merge_sort,3200,0,28728
merge_sort,3200,1,29820
merge_sort,3200,2,30554
merge_sort,3200,3,31209
merge_sort,3200,4,31149
merge_sort,3300,0,32079
merge_sort,3300,1,32584
merge_sort,3300,2,31146
merge_sort,3300,3,31604
merge_sort,3300,4,30812
merge_sort,3400,0,32989
merge_sort,3400,1,33862
merge_sort,3400,2,33321
merge_sort,3400,3,33277
merge_sort,3400,4,34023
merge_sort,3500,0,35454
merge_sort,3500,1,37125
merge_sort,3500,2,37185
merge_sort,3500,3,36964
merge_sort,3500,4,36909
merge_sort,3600,0,38056
merge_sort,3600,1,37304
merge_sort,3600,2,37562
merge_sort,3600,3,37559
merge_sort,3600,4,38259
merge_sort,3700,0,42567
merge_sort,3700,1,41919
merge_sort,3700,2,42668
merge_sort,3700,3,42990
merge_sort,3700,4,43203
merge_sort,3800,0,41600
merge_sort,3800,1,42627
merge_sort,3800,2,43057
merge_sort,3800,3,43056
merge_sort,3800,4,43961
merge_sort,3900,0,44219
merge_sort,3900,1,45513
merge_sort,3900,2,43897
merge_sort,3900,3,44400
merge_sort,3900,4,44659
merge_sort,4000,0,45233
merge_sort,4000,1,42236
merge_sort,4000,2,43567
merge_sort,4000,3,43693
merge_sort,4000,4,44024
merge_sort,4100,0,45631
merge_sort,4100,1,46749
merge_sort,4100,2,47543
merge_sort,4100,3,48686
merge_sort,4100,4,44825
merge_sort,4200,0,50104
merge_sort,4200,1,52258
merge_sort,4200,2,53287
merge_sort,4200,3,52785
merge_sort,4200,4,50465
merge_sort,4300,0,51087
merge_sort,4300,1,50717
merge_sort,4300,2,51524
merge_sort,4300,3,51313
merge_sort,4300,4,50274
merge_sort,4400,0,54070
merge_sort,4400,1,54557
merge_sort,4400,2,54690
merge_sort,4400,3,52960
merge_sort,4400,4,54788
merge_sort,4500,0,60818
merge_sort,4500,1,59235
merge_sort,4500,2,57811
merge_sort,4500,3,59512
merge_sort,4500,4,58597
merge_sort,4600,0,61360
merge_sort,4600,1,61315
merge_sort,4600,2,63245
merge_sort,4600,3,64516
merge_sort,4600,4,63177
merge_sort,4700,0,64951
merge_sort,4700,1,65721
merge_sort,4700,2,65942
merge_sort,4700,3,65946
merge_sort,4700,4,64891
merge_sort,4800,0,65441
merge_sort,4800,1,63764
merge_sort,4800,2,63830
merge_sort,4800,3,64183
merge_sort,4800,4,62662
merge_sort,4900,0,68861
merge_sort,4900,1,70518
merge_sort,4900,2,70571
merge_sort,4900,3,70461
merge_sort,4900,4,70328
